web-scraper-order,web-scraper-start-url,dex#,Pokémon,Stamina,Attack,Defense,Product,MaxCP_Lv40,MaxCP_Lv50
"1631890503-40","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-617","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-615","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-243","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-689","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-181","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-654","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-141","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-763","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-38","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-769","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-311","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-582","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-662","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-127","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-125","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-674","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-53","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-496","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-66","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-739","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-10","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-606","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-393","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-74","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-740","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-334","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-729","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-4","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-591","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-432","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-576","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-400","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-150","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-754","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-182","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-657","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-583","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-673","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-71","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-467","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-54","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-218","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-80","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-35","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-90","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-690","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-688","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-488","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-79","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-668","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-750","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-468","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-200","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-45","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-187","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-710","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-381","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-572","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-154","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-87","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-726","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-731","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-643","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-543","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-57","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-203","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-766","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-679","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-528","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-285","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-586","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-431","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-677","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-746","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-123","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-509","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-751","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-530","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-126","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-28","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-240","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-753","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-333","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-406","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-497","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-685","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-453","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-718","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-511","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-88","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-59","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-174","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-378","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-83","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-1","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-299","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-100","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-762","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-37","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-350","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-31","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-297","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-18","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-312","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-616","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-713","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-134","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-435","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-618","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-11","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-34","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-507","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-551","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-460","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-492","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-145","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-77","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-278","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-520","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-422","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-335","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-645","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-443","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-75","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-232","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-120","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-371","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-118","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-455","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-293","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-153","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-309","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-65","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-374","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-446","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-741","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-743","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-91","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-233","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-257","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-609","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-5","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-52","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-412","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-362","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-295","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-434","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-596","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-539","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-737","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-51","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-44","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-508","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-701","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-619","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-383","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-518","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-747","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-667","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-328","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-447","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-698","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-135","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-767","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-210","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-487","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-364","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-577","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-678","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-451","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-416","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-160","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-122","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-61","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-163","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-454","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-60","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-329","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-523","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-124","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-121","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-384","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-427","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-555","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
